site1,site2,objective,sample_id,latitude,longitude,status,spp,dbh_cm,tree_ht_m,age,elev_m,vpd_min,vpd_max,temp_min_c,temp_max_c,temp_mean_c,precip_mm,modis_npp,cwd_1981_2010,cwd_2041_2070,sol_rad30,slope,asw_mm,aspect,forest_group,stems_ha,sum_ht_m,mean_ht_m,crown_ha,trees15_ha,basal15_m2ha,drip_ba_m2,pvt,bai50_total,bai25_total,bai10_total,bai5_total,bai50_mean,bai25_mean,bai10_mean,bai5_mean,bai50_scaled_mean,bai25_scaled_mean,bai10_scaled_mean,bai5_scaled_mean
cra,cra3,N,100973,44.10353305,-118.4752433,A,PSME,65.2,27.3,154,1916.063883,2.220000029,10.52999973,0.391199976,11.09999943,5.74489975,759,4257,168.191803,211.9496155,196374.0625,12.7891674,99.06,332.5489197,group2,144,3015.6912,20.9423,173,389,23.2,0.307829742,ABGR_Warm_Dry,144956.4732,58234.68514,22554.58348,11031.47641,2899.129465,2329.387406,2255.458348,2206.295282,0.728304541,0.254136533,0.192609051,0.151693074
cra,cra3,N,100982,44.10357213,-118.4751301,A,PIPO,85.2,30.2,366,1915.0584,2.220000029,10.52999973,0.391199976,11.09999943,5.74489975,759,4257,162.799408,205.3503113,196066.4844,12.56255436,99.06,333.3654175,group2,145,2981.8584,20.56454069,173,389,23.2,0.006503882,ABGR_Warm_Dry,83034.4097,36603.40475,14288.03596,6205.560323,1660.688194,1464.13619,1428.803596,1241.112065,-0.499880564,-0.753303496,-0.798859326,-1.04085807
cra,cra3,Y,100994,44.10326409,-118.4753621,A,ABGR,12.2,7.8,73,1920.793641,2.220000029,10.52999973,0.391199976,11.09999943,5.74489975,759,4257,168.191803,211.9496155,197720.0469,11.57239723,99.06,330.2400818,group2,144,3173.2728,22.03661667,172,389,23.2,0,ABGR_Warm_Dry,9947.910629,6478.139981,3279.375053,1937.482707,198.9582126,259.1255992,327.9375053,387.4965414,0.448716431,0.923978183,1.467522932,1.937979327
cra,cra3,Y,101004,44.10320834,-118.4754037,A,ABGR,6.4,3.4,69,1922.528084,2.220000029,10.52999973,0.391199976,11.09999943,5.74489975,759,4257,168.191803,211.9496155,197720.0469,11.32726383,99.06,331.5656128,group2,142,3180.588,22.39850704,166,389,23.2,0,ABGR_Warm_Dry,4988.344908,2941.793644,1647.541665,418.0077521,99.76689817,117.6717458,164.7541665,83.60155042,0.262204332,0.493528399,1.101816014,0.053353965
cra,cra3,Y,101012,44.1033482,-118.4755205,A,PIPO,74.6,34.6,371,1917.875568,2.220000029,10.52999973,0.391199976,11.09999943,5.74489975,759,4257,168.191803,211.9496155,197108.3438,12.15667725,99.06,331.4666748,group2,140,3170.8344,22.64881714,171,389,23.2,0.030706712,ABGR_Warm_Dry,37765.50469,17045.18972,6587.924507,3820.28191,755.3100938,681.8075888,658.7924507,764.056382,-0.616843174,-0.726816484,-0.761251377,-0.603757113
cra,cra3,Y,101023,44.10336147,-118.4754284,A,PSME,6.6,3,63,1918.959929,2.220000029,10.52999973,0.391199976,11.09999943,5.74489975,759,4257,168.191803,211.9496155,196374.0625,12.18985271,99.06,330.3302002,group2,141,3187.9032,22.60924255,166,389,23.2,0,ABGR_Warm_Dry,3283.683434,2458.185667,1368.580804,480.7013751,69.86560497,98.32742669,136.8580804,96.14027502,2.36662e-17,0.452152951,1.064262357,0.41740721
cra,cra3,N,101034,44.10318173,-118.4753277,A,ABGR,50.4,26.1,175,1923.467636,2.220000029,10.52999973,0.391199976,11.09999943,5.74489975,759,4257,168.191803,211.9496155,197720.0469,10.82254887,99.06,332.2960815,group2,144,3200.0952,22.22288333,161,389,23.2,0.104065257,ABGR_Warm_Dry,94796.33593,36121.5501,17286.29439,10879.52385,1895.926719,1444.862004,1728.629439,2175.904771,0.855373225,0.338946628,0.663833604,1.175921715
cra,cra3,N,101042,44.10311196,-118.4754144,A,PIPO,51.5,29,324,1924.329648,2.220000029,10.52999973,0.391199976,11.09999943,5.74489975,759,4257,168.191803,211.9496155,197720.0469,11.33355618,99.06,333.3281555,group2,141,3169.6152,22.47954043,161,389,23.2,0.143060275,ABGR_Warm_Dry,43481.18799,19900.52925,6931.645217,3468.63402,869.6237598,796.0211699,693.1645217,693.7268039,0.904565373,0.695836727,0.404146869,0.405741438
cra,cra3,N,101052,44.10327501,-118.475578,A,PIPO,89.2,37.3,365,1919.76881,2.220000029,10.52999973,0.391199976,11.09999943,5.74489975,759,4257,168.191803,211.9496155,197664.8438,11.81877708,99.06,331.0457458,group2,142,3259.2264,22.95229859,169,389,23.2,0.001963495,ABGR_Warm_Dry,80381.95422,33517.47201,13329.58505,6134.248683,1607.639084,1340.69888,1332.958505,1226.849737,0.011880935,-0.388613061,-0.40022605,-0.559422469
cra,cra3,N,101062,44.10337726,-118.4753875,D,PIPO,89.6,37.1,373,1918.959929,2.220000029,10.52999973,0.391199976,11.09999943,5.74489975,759,4257,168.191803,211.9496155,196374.0625,12.18985271,99.06,330.3302002,group2,145,3227.5272,22.25880828,172,389,23.2,0.003421194,ABGR_Warm_Dry,23332.06106,10317.51712,3850.89893,2382.118913,466.6412212,412.7006848,385.089893,476.4237826,-1.104131675,-1.212279324,-1.267637362,-1.084518206
cra,cra3,Y,101074,44.10306722,-118.4757401,A,ABGR,25.7,19.6,101,1921.486882,2.220000029,10.52999973,0.391199976,11.09999943,5.74489975,759,4257,168.191803,211.9496155,197664.8438,11.52150631,99.06,332.308197,group2,133,3182.4168,23.92794586,156,389,23.2,0,ABGR_Warm_Dry,47266.0208,20718.2811,7099.911433,2893.804245,945.3204159,828.7312441,709.9911433,578.7608491,0.828672768,0.575264092,0.317180333,0.031948913
cra,cra3,Y,101084,44.10305722,-118.4758021,A,ABGR,16.5,12.2,87,1921.486882,2.220000029,10.52999973,0.391199976,11.09999943,5.74489975,759,4257,168.191803,211.9496155,197664.8438,11.52150631,99.06,332.308197,group2,135,3222.9552,23.87374222,158,389,23.2,0,ABGR_Warm_Dry,12642.44271,7231.637156,2978.078097,1249.186774,252.8488542,289.2654862,297.8078097,249.8373549,0.543831916,0.831307865,0.898741684,0.520058887
cra,cra3,Y,101094,44.10309457,-118.4757901,A,ABGR,24.5,16.5,90,1921.486882,2.220000029,10.52999973,0.391199976,11.09999943,5.74489975,759,4257,168.191803,211.9496155,197664.8438,11.52150631,99.06,332.308197,group2,136,3210.7632,23.60855294,158,389,23.2,0,ABGR_Warm_Dry,34572.95823,17961.10378,6648.276073,3209.37063,691.4591646,718.4441512,664.8276073,641.874126,0.805072589,0.88979331,0.721461478,0.649397871
cra,cra3,Y,101104,44.1031207,-118.4757482,A,ABGR,11,5.8,96,1921.486882,2.220000029,10.52999973,0.391199976,11.09999943,5.74489975,759,4257,168.191803,211.9496155,197664.8438,11.52150631,99.06,332.308197,group2,138,3242.7672,23.49831304,163,389,23.2,0,ABGR_Warm_Dry,7527.054622,2850.866842,866.9133821,419.6284998,150.5410924,114.0346737,86.69133821,83.92569995,0.54301697,0.08252669,-0.262380881,-0.297266515
cra,cra3,N,101114,44.10302531,-118.4756762,A,ABGR,38,22.2,83,1924.225915,2.220000029,10.52999973,0.391199976,11.09999943,5.74489975,759,4257,168.191803,211.9496155,197664.8438,11.26807213,99.06,330.7098083,group2,133,3188.208,23.97148872,159,389,23.2,0.042100483,ABGR_Warm_Dry,82657.70541,48347.35259,20446.55156,10864.0556,1653.154108,1933.894104,2044.655156,2172.811119,0.620957327,0.992848478,1.139571624,1.309337491
cra,cra3,N,101124,44.10303174,-118.4758337,A,ABGR,25.8,17.8,82,1923.243798,2.220000029,10.52999973,0.391199976,11.09999943,5.74489975,759,4257,168.191803,211.9496155,197835.7969,11.13342953,99.06,330.0260925,group2,135,3197.9616,23.68860444,158,389,23.2,0.017671459,ABGR_Warm_Dry,40235.28346,29084.59995,13276.79027,6167.859012,804.7056693,1163.383998,1327.679027,1233.571802,0.564596774,1.273598659,1.598361757,1.412339367
cra,cra3,N,101132,44.10303753,-118.4759226,D,PIPO,76.5,32,347,1922.266741,2.220000029,10.52999973,0.391199976,11.09999943,5.74489975,759,4257,168.191803,211.9496155,197835.7969,10.88278389,99.06,329.3941345,group2,131,3098.292,23.65108397,158,389,23.2,0.455219917,ABGR_Warm_Dry,42747.26419,16943.21331,6518.333517,3472.642064,854.9452839,677.7285324,651.8333517,694.5284127,-0.993327199,-1.232367983,-1.267296986,-1.209707278
cra,cra3,N,101142,44.10311634,-118.4758557,D,PIPO,72.4,35,338,1920.572333,2.220000029,10.52999973,0.391199976,11.09999943,5.74489975,759,4257,168.191803,211.9496155,197835.7969,11.57016754,99.06,331.8698425,group2,137,3150.108,22.99348905,163,389,23.2,0.161045893,ABGR_Warm_Dry,46893.71788,20674.37106,7918.708496,3583.292727,937.8743575,826.9748425,791.8708496,716.6585453,-0.127839825,-0.387807134,-0.470096859,-0.646407281
cra,cra3,Y,101155,44.1028538,-118.4758942,A,PICO,18.4,17.8,83,1925.257145,2.220000029,10.52999973,0.391199976,11.09999943,5.74489975,759,4257,168.6180115,212.4041595,199097.8281,9.220943451,99.06,318.7940674,group2,137,3090.3672,22.55742482,156,389,23.2,0,ABGR_Warm_Dry,25464.74474,11281.81736,3956.507651,1900.789219,509.2948948,451.2726944,395.6507651,380.1578438,0.413235275,0.139078213,-0.12373748,-0.196942111
cra,cra3,Y,101163,44.10285547,-118.4759379,D,PSME,22.1,2.4,88,1925.257145,2.220000029,10.52999973,0.391199976,11.09999943,5.74489975,759,4257,168.6180115,212.4041595,199097.8281,9.220943451,99.06,318.7940674,group2,132,2986.4304,22.62447273,153,389,23.2,0,ABGR_Warm_Dry,16863.59027,8799.760301,2865.836217,1424.73583,337.2718054,351.9904121,286.5836217,284.9471661,0.563358949,0.663813524,0.217411804,0.206242985
cra,cra3,Y,101174,44.10290528,-118.4759794,A,ABGR,6.2,4,55,1923.852505,2.220000029,10.52999973,0.391199976,11.09999943,5.74489975,759,4257,168.6180115,212.4041595,199097.8281,10.24028301,99.06,325.1681213,group2,133,3020.2632,22.70874586,156,389,23.2,0,ABGR_Warm_Dry,2886.259082,2048.255264,946.5078311,402.1411384,57.72518165,81.93021057,94.65078311,80.42822768,0.054755497,0.661242609,0.979972379,0.623608559
cra,cra3,Y,101184,44.10290476,-118.4759413,A,ABGR,11.5,8,63,1923.852505,2.220000029,10.52999973,0.391199976,11.09999943,5.74489975,759,4257,168.6180115,212.4041595,199097.8281,10.24028301,99.06,325.1681213,group2,133,3056.2296,22.97916992,155,389,23.2,0,ABGR_Warm_Dry,6368.873818,4064.394969,1520.160136,569.2377393,127.3774764,162.5757988,152.0160136,113.8475479,0.342963306,0.812167089,0.67140211,0.162605459
cra,cra3,N,101192,44.10290907,-118.476028,A,PIPO,48,25.8,170,1922.824252,2.220000029,10.52999973,0.391199976,11.09999943,5.74489975,759,4257,168.191803,211.9496155,199097.8281,9.997199059,99.06,324.1443176,group2,135,3046.7808,22.56874667,159,389,23.2,0.093540921,ABGR_Warm_Dry,51366.20385,24767.03471,8359.767998,3516.745626,1027.324077,990.6813884,835.9767998,703.3491252,0.123141269,0.061399219,-0.199274299,-0.422748746
cra,cra3,N,101202,44.10281137,-118.476139,A,PIPO,80.8,33.2,312,1923.093184,2.220000029,10.52999973,0.391199976,11.09999943,5.74489975,759,4719,168.6180115,212.4041595,199097.8281,8.875694275,99.06,318.1871033,group2,131,2764.8408,21.10565496,164,389,23.2,0.036481745,ABGR_Warm_Dry,50748.32671,21005.80846,7964.877341,3817.417092,1014.966534,840.2323384,796.4877341,763.4834184,-0.742339078,-0.943931974,-0.994400638,-1.032478105
cra,cra3,N,101212,44.1029478,-118.4763328,D,PIPO,83.8,34,341,1920.810905,2.220000029,10.52999973,0.391199976,11.09999943,5.74489975,759,4719,168.191803,211.9496155,199039.2656,10.50550842,99.06,323.8221741,group2,131,2994.3552,22.85767328,160,389,23.2,0.22238549,ABGR_Warm_Dry,62514.32319,18547.61619,6172.314418,2569.26987,1250.286464,741.9046478,617.2314418,513.8539741,0.21289708,-0.573774164,-0.766693782,-0.926660324
cra,cra3,N,101222,44.10299294,-118.4761933,D,PIPO,71.8,34.8,370,1920.28822,2.220000029,10.52999973,0.391199976,11.09999943,5.74489975,759,4719,168.191803,211.9496155,199039.2656,11.37982082,99.06,326.8848267,group2,127,2954.4264,23.2632,158,389,23.2,0.350405391,ABGR_Warm_Dry,39804.08416,17187.17589,7822.323176,3679.528506,796.0816833,687.4870354,782.2323176,735.9057012,-0.694587605,-0.86116692,-0.71583191,-0.78689486
cra,cra3,Y,101234,44.10266793,-118.4762553,A,ABGR,10.4,11.2,59,1923.794462,2.220000029,10.52999973,0.391199976,11.09999943,5.74489975,759,4719,168.6180115,212.4041595,203292.625,7.120219707,99.06,300.689209,group2,143,2962.3512,20.71574266,166,389,23.2,0,ABGR_Warm_Dry,8063.021638,5528.35484,2298.043296,827.0581953,161.2604328,221.1341936,229.8043296,165.4116391,0.25067941,0.82011806,0.902576727,0.290160098
cra,cra3,Y,101244,44.1027,-118.4762833,U,ABGR,14.1,10.07882453,73,1923.055084,2.220000029,10.52999973,0.391199976,11.09999943,5.74489975,759,4719,168.6180115,212.4041595,203292.625,7.746382713,99.06,309.5240479,group2,140,2896.5144,20.68938857,162,389,23.2,0.00949747,ABGR_Warm_Dry,13115.76731,5773.339063,1579.474977,609.3307447,262.3153462,230.9335625,157.9474977,121.8661489,0.371130779,0.16766047,-0.305559833,-0.539500747
cra,cra3,Y,101254,44.10268453,-118.4762937,A,ABGR,24.7,14.1,91,1923.055084,2.220000029,10.52999973,0.391199976,11.09999943,5.74489975,759,4719,168.6180115,212.4041595,203292.625,7.746382713,99.06,309.5240479,group2,139,2884.3224,20.75052086,166,389,23.2,0.007853982,ABGR_Warm_Dry,34559.15439,19082.02624,7069.015754,2937.318759,691.1830878,763.2810495,706.9015754,587.4637519,0.769205639,0.996016507,0.818653969,0.442918015
cra,cra3,Y,101264,44.10270525,-118.4762582,A,ABGR,6.1,4,43,1923.055084,2.220000029,10.52999973,0.391199976,11.09999943,5.74489975,759,4719,168.6180115,212.4041595,203292.625,7.746382713,99.06,309.5240479,group2,139,2895.2952,20.82946187,163,389,23.2,0,ABGR_Warm_Dry,1019.007307,728.8746284,310.262748,149.1329741,26.12839249,29.15498513,31.0262748,29.82659481,-2.92E-17,0.249754795,0.404173848,0.305176108
cra,cra3,N,101272,44.10258965,-118.4762943,D,PIPO,103.6,28.6,369,1924.333964,2.220000029,10.52999973,0.391199976,11.09999943,5.74489975,759,4719,168.6180115,212.4041595,203292.625,6.608884335,99.06,292.0593872,group2,145,2892.552,19.94863448,168,389,23.2,0.105321894,ABGR_Warm_Dry,44179.0086,17891.3199,8353.653516,4263.273492,883.5801721,715.6527959,835.3653516,852.6546984,-1.113016015,-1.245925848,-1.1511767,-1.137492665
cra,cra3,N,101282,44.10256873,-118.4765687,A,PIPO,95.6,33.4,350,1922.199322,2.220000029,10.52999973,0.391199976,11.09999943,5.74489975,759,4719,171.3889618,215.638382,203292.625,6.578377247,99.06,292.2778625,group2,150,2923.9464,19.492976,175,389,23.2,0.006361725,ABGR_Warm_Dry,36507.29683,8923.007495,3996.487559,2523.643578,730.1459367,356.9202998,399.6487559,504.7287155,-0.433376745,-1.051298478,-0.980556174,-0.806583155
cra,cra3,N,101293,44.10276305,-118.4765027,A,PSME,65.6,31.7,170,1921.02105,2.220000029,10.52999973,0.391199976,11.09999943,5.74489975,759,4719,171.3889618,215.638382,203292.625,8.180860519,99.06,308.789856,group2,141,2983.3824,21.15874043,167,389,23.2,0.063558346,ABGR_Warm_Dry,218143.0239,107432.2306,45599.15677,27738.08004,4362.860477,4297.289225,4559.915677,5547.616008,1.229123725,1.192445021,1.33935083,1.891842459
cra,cra3,N,101303,44.10270552,-118.4764641,A,PSME,64.4,29.8,170,1922.026384,2.220000029,10.52999973,0.391199976,11.09999943,5.74489975,759,4719,171.3889618,215.638382,203292.625,7.641428471,99.06,309.497345,group2,145,3045.8664,21.00597517,159,389,23.2,0.081524329,ABGR_Warm_Dry,99390.32645,35184.52171,12577.76674,6073.055484,1987.806529,1407.380868,1257.776674,1214.611097,0.177948578,-0.450366535,-0.612314192,-0.659041252
cra,cra3,N,101312,44.10354978,-118.4748019,A,PIPO,104.6,37.8,363,1920.516225,2.220000029,10.52999973,0.391199976,11.09999943,5.74489975,759,4257,162.799408,205.3503113,196026.4219,13.28957939,99.06,327.2201538,group2,136,2737.7136,20.13024706,167,389,23.2,0.095019826,ABGR_Warm_Dry,45115.11619,13935.21657,5034.714816,2832.972644,902.3023238,557.4086628,503.4714816,566.5945289,-1.024418145,-1.512557201,-1.588896223,-1.49955615
cra,cra3,N,101324,44.1033043,-118.475145,A,ABGR,106.9,34.3,311,1921.119574,2.220000029,10.52999973,0.391199976,11.09999943,5.74489975,759,4257,162.799408,205.3503113,196374.0625,11.42352104,99.06,329.6342468,group2,141,3058.9728,21.69484255,169,389,23.2,0.316692174,ABGR_Warm_Dry,111249.0093,42291.6742,16284.07607,8225.483762,2224.980187,1691.666968,1628.407607,1645.096752,-0.267241098,-0.677357169,-0.726003405,-0.713169508
cra,cra3,N,101332,44.10280887,-118.4770702,D,PIPO,85,27,560,1914.401919,2.220000029,10.52999973,0.391199976,11.09999943,5.74489975,759,4719,171.3889618,215.638382,199728.4688,10.20000362,99.06,313.4641418,group2,153,3345.4848,21.86591373,179,389,23.2,0.146653472,ABGR_Warm_Dry,16951.225,4823.062577,1429.429998,666.1784921,339.0245,192.9225031,142.9429998,133.2356984,-0.71757715,-1.187347274,-1.348049235,-1.379261677
cra,cra3,N,101342,44.10222753,-118.4743923,A,PIPO,93,29.6,447,1935.611713,2.220000029,10.52999973,0.391199976,11.09999943,5.74489975,759,4602,160.6429596,202.2963715,208819.0938,0.24891454,99.06,93.46154785,group2,128,2575.8648,20.12394375,147,389,23.2,0.010935884,ABGR_Warm_Dry,74858.41764,30500.1771,12246.59135,4889.417726,1497.168353,1220.007084,1224.659135,977.8835453,0.033340357,-0.327202476,-0.321150895,-0.642166781
cra,cra3,N,101352,44.10306362,-118.4772848,D,PIPO,71.8,20.6,350,1908.271689,2.220000029,10.52999973,0.391199976,11.09999943,5.74489975,759,4719,169.6705322,213.6452942,199442.625,9.622925758,99.06,310.9192505,group2,150,3415.8936,22.772624,170,389,23.2,0.098194405,ABGR_Warm_Dry,36242.19322,11446.58636,3935.949383,1970.576244,724.8438645,457.8634542,393.5949383,394.1152488,-0.501978048,-0.868190809,-0.956346905,-0.955633203
cra,cra1,N,101362,44.1049167,-118.48235,U,PIPO,113.7,41.72885139,NA,1832.697809,1.329999924,11.75999928,-0.860499978,12.03989983,5.589900017,754.4039917,4719,167.9921265,210.5684357,199168.1406,9.151773453,99.06,307.9316101,group2,173,3902.0496,22.5552,202,300,22,0.151886911,ABGR_Warm_Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cny,cny2,N,cny001,44.272,-118.8784667,D,PIPO,113,30.7848,440,1565.795849,1.549999952,13.29999924,0.224299997,13.55999947,6.889899731,525.5739746,5854,112.9850845,152.5641174,198400.0938,18.46361351,76.2,126.5950928,group2,155,3547.2624,22.88556387,170,201,22.1,0.111573575,PIPO_Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cny,cny3,N,cny002,44.2727833,-118.8801667,D,PIPO,59.7,23.4696,116,1617.321039,1.859999895,12.04999924,0.527099967,12.63999939,6.584899902,519.3259888,5854,128.1541595,170.4097137,189934.8906,24.15516472,76.2,107.1873703,group3,183,3677.7168,20.09681311,201,187,21,0.013072245,ABGR_Warm_Dry,196089.1609,108709.2183,40560.53726,21347.80978,3921.783219,4348.368731,4056.053726,4269.561955,0.777329934,1.044744022,0.861500222,0.995342339
cny,cny3,N,cny004,44.2727833,-118.8801667,D,PSME,7,13.56679075,55,1617.321039,1.859999895,12.04999924,0.527099967,12.63999939,6.584899902,519.3259888,5854,128.1541595,170.4097137,189934.8906,24.15516472,76.2,107.1873703,group3,183,3677.7168,20.09681311,201,187,21,0,ABGR_Warm_Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cny,cny3,N,cny005,44.2727833,-118.8801667,D,PIPO,26.7,18.95686667,93,1617.321039,1.859999895,12.04999924,0.527099967,12.63999939,6.584899902,519.3259888,5854,128.1541595,170.4097137,189934.8906,24.15516472,76.2,107.1873703,group3,183,3677.7168,20.09681311,201,187,21,0,ABGR_Warm_Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cny,cny3,N,cny006,44.2727833,-118.8801667,D,PIPO,35.6,21.54941819,117,1617.321039,1.859999895,12.04999924,0.527099967,12.63999939,6.584899902,519.3259888,5854,128.1541595,170.4097137,189934.8906,24.15516472,76.2,107.1873703,group3,183,3677.7168,20.09681311,201,187,21,0,ABGR_Warm_Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cny,cny3,N,cny007,44.2727833,-118.8801667,D,PIPO,41.9,23.74710764,118,1617.321039,1.859999895,12.04999924,0.527099967,12.63999939,6.584899902,519.3259888,5854,128.1541595,170.4097137,189934.8906,24.15516472,76.2,107.1873703,group3,183,3677.7168,20.09681311,201,187,21,0,ABGR_Warm_Dry,97596.40165,64919.72633,22697.45243,9950.538257,1951.928033,2596.789053,2269.745243,1990.107651,0.681400815,1.349263896,1.0105545,0.720942292
cny,cny3,N,cny008,44.2727833,-118.8801667,D,PIPO,6.4,12.84990726,94,1617.321039,1.859999895,12.04999924,0.527099967,12.63999939,6.584899902,519.3259888,5854,128.1541595,170.4097137,189934.8906,24.15516472,76.2,107.1873703,group3,183,3677.7168,20.09681311,201,187,21,0,ABGR_Warm_Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cny,cny3,N,cny009,44.2737333,-118.8798833,D,ABGR,72.4,32.82006119,156,1622.807588,1.859999895,12.04999924,0.527099967,12.63999939,6.584899902,519.3259888,5854,131.9611206,175.0724792,192618.0781,18.21389008,76.2,101.5686188,group3,172,3129.9912,18.19762326,192,187,21,0,ABGR_Warm_Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cny,cny3,N,cny010,44.2737333,-118.8798833,D,PIPO,41.9,24.24368212,163,1622.807588,1.859999895,12.04999924,0.527099967,12.63999939,6.584899902,519.3259888,5854,131.9611206,175.0724792,192618.0781,18.21389008,76.2,101.5686188,group3,172,3129.9912,18.19762326,192,187,21,0,ABGR_Warm_Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cny,cny3,N,cny012,44.2737333,-118.8798833,D,PIPO,70,31.05358952,193,1622.807588,1.859999895,12.04999924,0.527099967,12.63999939,6.584899902,519.3259888,5854,131.9611206,175.0724792,192618.0781,18.21389008,76.2,101.5686188,group3,172,3129.9912,18.19762326,192,187,21,0.019587765,ABGR_Warm_Dry,105428.1361,54620.41443,26109.07377,14530.04792,2108.562722,2184.816577,2610.907377,2906.009584,0.05299538,0.129312121,0.55575431,0.851099883
cny,cny3,N,cny013,44.2737333,-118.8798833,D,ABGR,11.3,13.82284265,57,1622.807588,1.859999895,12.04999924,0.527099967,12.63999939,6.584899902,519.3259888,5854,131.9611206,175.0724792,192618.0781,18.21389008,76.2,101.5686188,group3,172,3129.9912,18.19762326,192,187,21,0,ABGR_Warm_Dry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cny,cny3,N,cny015,44.2737833,-118.879,D,ABGR,114.3,21.9456,348,1618.26699,1.549999952,13.29999924,0.224299997,13.55999947,6.889899731,525.5739746,5854,126.2798386,168.0856781,202423.1406,11.37561417,76.2,183.7743225,group3,173,3327.1968,19.23235145,186,187,21,0.04922489,PSME,143757.9327,35659.99704,15032.81459,6970.278952,2875.158654,1426.399882,1503.281459,1394.05579,0.221894883,-0.659653643,-0.612872327,-0.679334549
cny,cny3,N,cny016,44.2738833,-118.8783333,D,PIPO,96.5,38.7096,382,1611.55633,1.549999952,13.29999924,0.224299997,13.55999947,6.889899731,525.5739746,5854,126.2798386,168.0856781,199083.8594,20.34658432,76.2,118.8285217,group3,153,3255.264,21.27623529,168,187,21,0.078310671,PSME,48237.8618,18625.37187,7723.742198,4421.201041,964.757236,745.0148748,772.3742198,884.2402081,-0.495960913,-0.814341306,-0.774700888,-0.612620454
cny,cny3,N,cny018,44.2749667,-118.8796667,D,PIPO,68.58,30.31448743,97,1644.13183,1.859999895,12.04999924,0.527099967,12.63999939,6.584899902,519.3259888,5854,132.2447052,175.597168,194521.5313,33.40078354,76.2,110.7253189,group3,178,3222.0408,18.10135281,196,187,21,0,PSME,179770.7344,82470.81834,24658.57531,11565.58329,3595.414688,3298.832734,2465.857531,2313.116658,0.523798508,0.335229712,-0.194381508,-0.29149518
cny,cny3,N,cny019,44.2749667,-118.8796667,D,PIPO,57.15,25.71907382,117,1644.13183,1.859999895,12.04999924,0.527099967,12.63999939,6.584899902,519.3259888,5854,132.2447052,175.597168,194521.5313,33.40078354,76.2,110.7253189,group3,178,3222.0408,18.10135281,196,187,21,0,PSME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cny,cny3,N,cny020,44.2749667,-118.8796667,D,PIPO,34.925,19.50845415,79,1644.13183,1.859999895,12.04999924,0.527099967,12.63999939,6.584899902,519.3259888,5854,132.2447052,175.597168,194521.5313,33.40078354,76.2,110.7253189,group3,178,3222.0408,18.10135281,196,187,21,0,PSME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cny,cny3,N,cny021,44.2749667,-118.8796667,D,PIPO,23.495,15.35433389,112,1644.13183,1.859999895,12.04999924,0.527099967,12.63999939,6.584899902,519.3259888,5854,132.2447052,175.597168,194521.5313,33.40078354,76.2,110.7253189,group3,178,3222.0408,18.10135281,196,187,21,0,PSME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cny,cny2,N,cny022,44.2749667,-118.8796667,D,PIPO,17.145,13.74951341,107,1644.13183,1.859999895,12.04999924,0.527099967,12.63999939,6.584899902,519.3259888,5854,132.2447052,175.597168,194521.5313,33.40078354,76.2,110.7253189,group2,178,3222.0408,18.10135281,196,201,22.1,0,PSME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cny,cny2,N,cny023,44.27495,-118.87615,D,PIPO,55.88,25.29392384,148,1528.755803,1.549999952,13.29999924,0.224299997,13.55999947,6.889899731,525.5739746,5854,107.2008209,144.4759369,168430.875,28.98053169,76.2,49.37791443,group2,201,3713.0736,18.47300299,217,201,22.1,0.00366778,PSME,162950.8292,99018.29559,40822.30199,18900.44941,3259.016584,3960.731824,4082.230199,3780.089882,1.051398384,1.550422252,1.636825662,1.421958973
cny,cny2,N,cny024,44.27495,-118.87615,D,PIPO,48.895,24.38132292,144,1528.755803,1.549999952,13.29999924,0.224299997,13.55999947,6.889899731,525.5739746,5854,107.2008209,144.4759369,168430.875,28.98053169,76.2,49.37791443,group2,201,3713.0736,18.47300299,217,201,22.1,0,PSME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
cny,cny2,N,cny025,44.27495,-118.87615,D,PSME,45.72,22.18124372,120,1528.755803,1.549999952,13.29999924,0.224299997,13.55999947,6.889899731,525.5739746,5854,107.2008209,144.4759369,168430.875,28.98053169,76.2,49.37791443,group2,201,3713.0736,18.47300299,217,201,22.1,0,PSME,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
